,ID,EARNINGS,S,EXP,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC
150,1485,24.8,14,6.153846,0,1,1983,28,26.0,75126.0,472.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,12.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,-0.1281089,0.1796186,-0.4432312,0.6614174,-0.2465308,-0.6243222,-0.1432872,0.0748404,-0.1409706,49125,67,144,155,13,13,13.0,13.0,1,0,0,1,0,0,1,0,7.0,40,2.480769,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
151,4483,14.1,9,11.59615,0,1,1983,28,24.0,4900.0,31.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-0.9102429,-0.6228772,-0.3787317,-1.607264,-0.5200366,-0.9568896,-0.7759168,-0.9853861,-0.5345272,17202,74,310,210,9,8,,8.0,15,0,0,0,1,0,1,0,3.0,40,1.346154,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
152,1446,34.07,18,3.365385,0,1,1984,27,27.0,59000.0,315.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,8.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,-0.7966426,0.7736883,-1.319277,0.2625316,0.8796142,-0.5725838,-0.5881774,-0.3027622,-0.291342,49542,73,185,210,16,16,16.0,16.0,2,0,0,1,0,0,1,0,6.0,35,3.596154,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
153,4294,19.66,16,5.403846,0,1,1982,29,29.0,73000.0,459.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0.5865017,0.5404046,0.3979334,0.324255,1.063417,1.377485,0.5797215,0.516805,0.5000021,77112,74,170,165,20,18,20.0,18.0,1,0,0,1,0,0,1,0,6.0,45,2.480769,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
154,3997,12.86,12,12.88461,0,1,1980,31,24.0,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,-0.2511847,-1.45384,-1.992929,-1.08622,-1.10803,-1.38371,-1.085612,-1.339388,-1.838475,13266,68,147,162,11,12,11.0,12.0,2,0,0,1,0,0,1,0,11.0,35,4.461538,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
155,4120,22.65,10,11.96154,0,1,1980,31,20.0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0.1249642,0.2911619,-0.4894232,0.5177586,-0.750774,0.2713346,0.0137522,0.1237452,-0.1061203,49276,66,178,182,7,10,7.0,10.0,3,0,0,1,0,0,1,0,4.0,45,1.384615,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
156,4008,25.64,17,3.865385,0,1,1983,28,22.0,78200.0,491.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,13.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1.034436,0.352639,0.9290516,0.6815599,0.732419,-0.097887,0.9202421,0.8382165,0.6831042,76716,69,175,200,12,13,12.0,13.0,1,0,0,1,0,1,0,0,5.0,45,3.865385,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
157,5961,16.35,12,7.346154,0,1,1984,27,22.0,14468.0,78.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,14.0,,0.0,0.0,0.0,1.0,,,,,1,0,0,0,0,1,0,0,0,0,0.1389346,-1.672501,-1.664016,-0.3184204,-0.4940149,-0.9039045,-0.8409181,-0.984515,-1.77968,23181,73,235,285,12,12,,12.0,4,0,0,1,0,0,1,0,2.0,40,5.480769,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
158,222,16.0,15,4.807693,0,1,1981,30,,35000.0,220.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0.2728376,0.6144056,-0.3462582,0.7964274,0.0945634,1.14175,0.2231818,0.3736205,0.1426048,62197,65,140,150,12,9,12.0,9.0,1,1,0,0,0,0,1,0,4.0,40,5.442307,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
159,3500,14.0,13,9.5,0,1,1982,29,28.0,,,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,1,-2.44187,0.0145138,-1.937394,-0.6309233,-1.344226,-0.4979213,-1.870808,-1.398573,-1.02582,17147,71,185,210,15,14,12.0,14.0,5,0,0,1,0,0,1,0,5.0,40,5.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
160,2352,14.0,13,10.23077,0,1,1980,31,27.0,40200.0,318.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0.0,0.0,0.0,1.0,,,,,0,1,0,0,0,1,0,0,0,0,1.193739,0.7874571,0.5737068,0.8941052,0.9896727,0.8828596,1.029628,0.9645101,0.7254854,80593,72,200,215,16,16,,16.0,2,1,0,0,0,0,1,0,10.0,40,3.461539,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0
161,3496,9.5,10,4.692307,0,1,1983,28,22.0,19700.0,156.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,13.0,,0.0,1.0,0.0,0.0,,,,,1,0,0,0,0,1,0,0,0,0,0.3865651,0.8694234,-0.309784,0.5946292,1.74022,-0.3363256,0.3657811,0.4305441,0.2980508,62671,68,145,155,12,14,,14.0,2,0,0,1,0,0,1,0,,40,0.9423077,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
162,1261,28.0,14,7.769231,0,1,1981,30,19.0,65000.0,310.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,-0.5135587,-0.8756185,-0.8822714,-2.41259,-0.4806396,-0.063222,-0.7657257,-1.311368,-0.9378345,13241,73,140,135,13,12,13.0,12.0,3,0,1,0,0,0,1,0,1.0,40,10.19231,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
163,1364,21.22,15,3.173077,0,1,1980,31,25.0,,,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0.0,1.0,0.0,0.0,,,,,0,0,1,0,0,1,0,0,0,0,-0.4685626,-0.2301758,-2.119704,-0.2794601,-1.369501,-0.138219,-0.9036676,-0.8675178,-1.253529,20042,72,185,210,10,12,,,3,0,0,1,0,0,1,0,6.0,40,1.461538,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0
164,4002,27.89,12,10.23077,0,1,1982,29,21.0,,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,1.064946,0.6986272,-0.1536487,1.526444,0.2185,0.303108,0.7345713,0.8770239,0.2902324,80175,70,200,230,14,12,14.0,12.0,2,0,0,1,0,0,1,0,5.0,36,5.211538,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
165,4025,47.4,12,6.538462,0,1,1982,29,29.0,26000.0,206.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0.5726491,-1.176139,-0.6029212,-0.5291507,-0.1943141,0.2311089,-0.1745941,-0.4862928,-0.9491243,30962,67,145,180,12,12,12.0,12.0,1,0,0,1,0,0,1,0,5.0,50,1.0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
166,2833,11.3,16,1.384615,0,1,1983,28,30.0,87020.0,453.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1.134601,1.355474,0.9868788,0.52042,-0.3853445,-0.5417258,1.266744,1.11796,1.248731,87070,71,212,230,12,16,12.0,16.0,2,0,1,0,0,0,1,0,3.0,40,7.153846,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
167,3332,11.11,12,6.442307,0,1,1982,29,20.0,41500.0,222.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0.063303,0.2968102,0.0109362,0.0973869,0.6921481,0.4093924,0.1189087,0.1304541,0.163722,57429,71,185,200,10,12,13.0,12.0,2,0,0,1,0,1,0,0,11.0,54,0.5961539,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
168,5629,9.5,12,6.038462,0,1,1983,28,24.0,22000.0,203.0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,-1.148932,-0.0719439,-0.8847193,-0.5852969,-0.0524884,-0.1652108,-0.8947433,-0.7536237,-0.5105587,22291,69,215,200,12,12,12.0,,1,0,0,1,0,1,0,0,,40,0.4807692,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
169,631,64.9,14,9.730769,0,1,1981,30,22.0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1.615466,0.6735967,-0.2595175,0.9459059,0.6331671,-0.6183322,1.001152,0.8319942,0.2204269,73932,73,250,210,13,13,13.0,13.0,2,0,0,0,1,0,1,0,4.0,40,10.53846,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
170,1449,39.0,12,10.94231,0,1,1980,31,31.0,133500.0,1627.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,0,0,-0.3140538,-0.0503257,-0.2214166,0.496556,-0.1628766,-1.189219,-0.2477112,-0.025601,-0.145306,41118,69,155,140,16,17,16.0,17.0,1,0,0,1,0,0,1,0,11.0,40,4.019231,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
171,580,12.0,13,9.596154,0,1,1983,28,28.0,40305.0,253.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,-0.3582736,-0.2039858,0.2740479,-0.8535101,-0.1357437,-0.9135655,-0.1780901,-0.3201178,0.0369705,36129,66,139,140,12,12,12.0,12.0,1,0,0,0,1,0,1,0,1.0,40,8.211538,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
172,5426,18.75,13,5.980769,0,1,1984,27,30.0,27000.0,214.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.0,,0.0,0.0,0.0,1.0,,,,,0,0,0,1,0,1,0,0,0,0,-1.239923,0.0656707,-1.172485,-1.649945,-1.031629,-1.131434,-0.9860086,-1.119024,-0.5906308,19493,76,188,180,9,12,,12.0,3,0,1,0,0,0,1,0,7.0,62,2.403846,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
173,5342,9.42,13,6.403846,0,1,1982,29,19.0,14000.0,67.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,-0.2979279,0.6906592,0.4713294,-1.262761,-1.244484,0.3324063,0.1551201,-0.1121976,0.6192698,52789,64,170,185,12,14,12.0,14.0,4,0,1,0,0,0,1,0,6.0,40,1.634615,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
174,3197,43.58,18,4.461538,0,1,1981,30,29.0,56500.0,269.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,1.215874,0.5301719,1.020464,1.337094,0.2492039,-0.3524653,1.093858,1.147687,0.8265267,90799,70,195,200,14,16,14.0,16.0,3,0,1,0,0,0,1,0,4.0,40,7.192307,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
175,1406,15.0,16,4.307693,0,1,1983,28,30.0,141000.0,886.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0.5527953,1.29173,1.012456,0.3603401,-0.6107107,0.0171246,0.9365131,0.8996771,1.228377,82151,74,240,245,12,12,12.0,12.0,1,0,0,1,0,0,1,0,3.0,40,4.307693,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
176,2678,19.5,14,5.884615,0,1,1984,27,25.0,64544.0,406.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,1,0,0,0,0,0.0749999,-0.0390522,-0.3818099,-0.1212359,0.0902556,-1.898178,-0.0748743,-0.1313373,-0.2248282,38690,70,170,210,14,13,14.0,13.0,1,0,1,0,0,1,0,0,1.0,40,5.884615,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
177,4295,46.49,17,3.769231,0,1,1984,27,25.0,55200.0,347.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,1.820416,1.147048,1.175075,1.579215,1.321774,0.6398692,1.63809,1.600495,1.237943,98216,72,215,210,16,13,16.0,13.0,1,0,0,1,0,0,1,0,2.0,40,2.557692,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
178,5153,12.5,17,2.961539,0,1,1982,29,24.0,40100.0,252.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0.3733861,-0.0754113,-0.0902613,0.453591,-0.0508843,0.4577035,0.1592328,0.1844246,-0.0887414,62053,71,190,212,14,12,14.0,12.0,0,0,1,0,0,0,1,0,8.0,40,0.7307692,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
179,3146,5.76,14,9.596154,0,1,1982,29,28.0,78109.0,491.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,13.0,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1.599866,0.5506492,1.014015,1.300636,-0.2996609,-1.005656,1.308743,1.248863,0.8340074,89556,74,250,300,12,12,12.0,12.0,1,0,1,0,0,1,0,0,6.0,80,0.9230769,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
180,980,35.0,16,7.153846,0,1,1982,29,34.0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0.3904353,1.344039,0.4946826,1.117233,0.6690675,1.743714,0.7193816,0.9357944,0.9801559,85075,67,180,170,19,16,19.0,16.0,1,0,0,0,1,0,1,0,6.0,50,5.75,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
181,299,29.07,13,6.134615,0,1,1981,30,34.0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0.0224269,-0.7515447,-1.423845,-0.5859839,0.592776,0.5467446,-0.5858862,-0.7670708,-1.160478,18566,73,250,250,12,12,12.0,12.0,1,1,0,0,0,0,1,0,5.0,16,2.0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
182,3770,9.0,13,8.5,0,1,1983,28,28.0,43500.0,236.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.0,,0.0,1.0,0.0,0.0,,,,,0,0,1,0,0,0,1,0,0,0,1.643947,2.293427,1.195946,1.791517,1.811275,1.837674,1.861852,1.937155,1.860411,97979,71,198,260,11,18,,18.0,3,0,0,1,0,0,1,0,9.0,40,0.8653846,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
183,4149,40.0,16,7.519231,0,1,1980,31,23.0,20800.0,111.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1.445215,1.267816,0.2723384,0.4923154,-0.4339095,-0.0668432,1.217017,0.9725349,0.8209372,79078,69,180,226,14,12,14.0,12.0,2,0,0,1,0,1,0,0,5.0,44,2.384615,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
184,5023,8.15,8,9.211538,0,1,1982,29,29.0,7900.0,62.0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.0,,1.0,0.0,0.0,0.0,,,,,1,0,0,0,0,0,1,0,0,0,-0.4620268,1.197199,0.3634595,-1.960328,-0.7789143,0.0986429,0.1744848,-0.2417581,0.8318713,51342,72,175,190,10,12,,12.0,4,1,0,0,0,1,0,0,6.0,28,0.6346154,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
185,6340,8.32,16,3.980769,0,1,1981,30,21.0,41000.0,258.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0.2248867,1.280306,0.4399687,-1.44681,-1.035565,-2.179248,0.5958534,0.1388253,0.9169912,59492,71,190,250,14,18,14.0,18.0,1,0,0,0,1,0,1,0,4.0,24,3.711539,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
186,6332,15.0,12,11.53846,0,1,1981,30,25.0,34400.0,179.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0.8248069,0.436832,1.873415,1.284088,0.6320131,0.2235277,1.087668,1.235984,1.23161,91740,66,148,151,12,12,12.0,12.0,2,0,0,0,1,0,1,0,3.0,24,9.826923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
187,2346,86.54,16,8.942307,0,1,1981,30,23.0,148000.0,930.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1.312842,0.6827031,0.7046392,1.177015,1.289482,-0.5195282,1.102277,1.084331,0.7394457,77774,71,215,220,16,12,16.0,12.0,1,1,0,0,0,0,1,0,5.0,40,1.519231,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
188,4006,24.0,14,8.461538,0,1,1984,27,30.0,37650.0,196.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,9.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,-0.3299196,-0.2189023,-0.0626485,-0.0332451,0.0592616,0.1838746,-0.2591257,-0.1810401,-0.1505366,31636,71,150,155,13,12,13.0,12.0,2,0,0,1,0,1,0,0,3.0,40,4.461538,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
189,4378,11.78,16,2.269231,0,1,1981,30,26.0,45275.0,236.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-0.2492954,-0.0981651,-0.6531869,-0.3251915,0.2464012,0.2388003,-0.3439117,-0.3716396,-0.4010709,29243,67,155,175,19,12,19.0,12.0,2,0,0,0,1,0,1,0,4.0,45,1.153846,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
190,4176,4.29,16,2.038461,0,1,1980,31,23.0,2500.0,14.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,,0.0,0.0,0.0,1.0,,,,,0,0,0,1,0,1,0,0,0,0,-2.234225,-1.324074,-1.489166,-1.711697,0.6627516,-1.23379,-2.00135,-1.892051,-1.500628,5465,80,215,220,12,13,,13.0,5,0,0,1,0,0,1,0,3.0,70,0.2884615,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
191,2414,17.79,17,3.538461,0,1,1980,31,29.0,,,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,,,,,,,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0.4488998,-0.7344391,0.7116023,0.6651168,1.234493,0.7232772,0.2399822,0.304717,-0.0125704,57614,69,175,215,12,12,12.0,,1,1,0,0,0,0,1,0,13.0,40,1.423077,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
192,93,14.95,12,4.076923,0,1,1983,28,22.0,29000.0,182.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,-1.605,-1.235278,-1.398491,-1.396297,-1.300493,-0.220379,-1.60623,-1.577495,-1.404921,5351,65,140,139,12,8,12.0,8.0,1,1,0,0,0,0,1,0,2.0,40,4.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
193,4077,10.5,13,0.7115384,0,1,1983,28,,67300.0,533.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,-0.9560627,-2.076476,-1.865557,-1.534114,-0.3241808,-0.9939801,-1.609085,-1.80056,-2.102588,3086,72,200,205,16,16,16.0,16.0,2,0,0,1,0,1,0,0,5.0,40,3.0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
194,3027,17.78,12,9.769231,0,1,1984,27,34.0,93369.0,739.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0.7388548,2.063373,0.5400884,0.354763,-0.3784467,0.6520248,1.121003,1.033928,1.387974,80350,72,170,190,12,12,12.0,12.0,1,0,1,0,0,1,0,0,1.0,45,7.423077,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
195,2158,14.5,12,6.942307,0,1,1983,28,25.0,12440.0,53.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,8.0,,,,,1.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,-1.759508,-2.736685,-1.531939,-1.942265,-2.287521,-1.752309,-2.140378,-2.230992,-2.276751,1283,73,260,350,10,8,9.0,8.0,4,0,0,0,1,0,1,0,12.0,57,1.653846,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
196,643,35.0,13,6.846154,0,1,1982,29,24.0,75500.0,475.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0.4692881,0.7077335,0.2655981,0.7483075,1.811066,1.058008,0.52492,0.6124603,0.5186634,70220,72,122,300,14,12,14.0,12.0,1,0,1,0,0,0,1,0,5.0,40,2.461539,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
197,6247,15.0,13,10.71154,0,1,1981,30,20.0,36800.0,224.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-0.222656,-0.7868317,0.3999346,-1.497697,-0.5843377,0.0321534,-0.2291244,-0.5903024,-0.2067155,24559,65,136,145,8,12,,12.0,0,0,0,0,1,0,1,0,13.0,28,0.4423077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
198,3149,12.58,11,9.326923,0,1,1982,29,30.0,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,1,0,0,0,0,0.7996172,0.6018724,0.15328,0.0624026,0.0152253,-0.4006757,0.646507,0.4519059,0.4023134,62234,76,185,242,13,12,13.0,12.0,5,0,1,0,0,1,0,0,9.0,40,1.480769,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
199,5907,14.0,12,4.961538,0,1,1984,27,30.0,45000.0,240.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0.3115582,-0.0470202,-0.2461385,-0.3512844,-0.0127831,0.4154562,0.0902225,-0.0937803,-0.1567269,42199,72,185,230,16,16,16.0,16.0,2,0,0,1,0,0,1,0,1.0,40,4.326923,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
200,2178,60.1,12,8.711538,0,1,1982,29,25.0,,,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,-1.929327,-1.889848,-1.712758,-2.174474,-0.8176568,-1.48378,-2.050694,-2.15712,-1.921579,2746,67,155,210,12,12,12.0,,3,1,0,0,0,0,1,0,7.0,80,4.269231,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
